"ANO","estado_prova","tipo_escola","dep_adm","motivo_status","total_inscritos","qtd_presenca_dia_1","qtd_presenca_dia_2","qtd_participantes","qtd_redacoes_validas"
2021,"RN","Não Informado","Não Informado","Parte Desconectada",38,38,32,32,0
2021,"RN","Não Informado","Não Informado","Texto Insuficiente",82,82,53,53,0
2021,"RN","Não Informado","Não Informado","Válida",40950,40950,38958,38958,40950
2021,"RN","Privada","Estadual","Não Compareceu/Outros",1,0,0,0,0
2021,"RN","Privada","Estadual","Válida",2,2,2,2,2
2021,"RN","Privada","Federal","Válida",3,3,2,2,3
2021,"RN","Privada","Não Informado","Cópia Texto Motivador",1,1,1,1,0
2021,"RN","Privada","Não Informado","Em Branco",5,5,3,3,0
2021,"RN","Privada","Não Informado","Fuga ao Tema",2,2,2,2,0
2021,"RN","Privada","Não Informado","Não Compareceu/Outros",24,0,1,0,0
2021,"RN","Privada","Não Informado","Texto Insuficiente",2,2,2,2,0
2021,"RN","Privada","Não Informado","Válida",424,424,420,420,424
2021,"RN","Privada","Privada","Anulada",1,1,1,1,0
2021,"RN","Privada","Privada","Cópia Texto Motivador",4,4,4,4,0
2021,"RN","Privada","Privada","Em Branco",19,19,13,13,0
2021,"RN","Privada","Privada","Fuga ao Tema",9,9,9,9,0
2021,"RN","Privada","Privada","Não Compareceu/Outros",55,0,2,0,0
2021,"RN","Privada","Privada","Texto Insuficiente",4,4,3,3,0
2021,"RN","Privada","Privada","Válida",3098,3098,3065,3065,3098
2021,"RN","Pública","Estadual","Anulada",14,14,11,11,0
2021,"RN","Pública","Estadual","Cópia Texto Motivador",34,34,31,31,0
2021,"RN","Pública","Estadual","Em Branco",146,146,99,99,0
2021,"RN","Pública","Estadual","Fuga ao Tema",70,70,64,64,0
2021,"RN","Pública","Estadual","Não Atendimento ao Tipo",5,5,5,5,0
2021,"RN","Pública","Estadual","Não Compareceu/Outros",1371,0,13,0,0
2021,"RN","Pública","Estadual","Parte Desconectada",5,5,5,5,0
2021,"RN","Pública","Estadual","Texto Insuficiente",20,20,17,17,0
2021,"RN","Pública","Estadual","Válida",5141,5141,4942,4942,5141
2021,"RN","Pública","Federal","Anulada",3,3,3,3,0
2021,"RN","Pública","Federal","Em Branco",28,28,21,21,0
2021,"RN","Pública","Federal","Fuga ao Tema",5,5,4,4,0
2021,"RN","Pública","Federal","Não Compareceu/Outros",163,0,5,0,0
2021,"RN","Pública","Federal","Parte Desconectada",1,1,1,1,0
2021,"RN","Pública","Federal","Texto Insuficiente",1,1,1,1,0
2021,"RN","Pública","Federal","Válida",2495,2495,2465,2465,2495
2021,"RN","Pública","Municipal","Em Branco",1,1,1,1,0
2021,"RN","Pública","Municipal","Fuga ao Tema",2,2,2,2,0
2021,"RN","Pública","Municipal","Não Compareceu/Outros",8,0,0,0,0
2021,"RN","Pública","Municipal","Válida",10,10,10,10,10
2021,"RN","Pública","Não Informado","Anulada",14,14,14,14,0
2021,"RN","Pública","Não Informado","Cópia Texto Motivador",19,19,17,17,0
2021,"RN","Pública","Não Informado","Em Branco",115,115,83,83,0
2021,"RN","Pública","Não Informado","Fuga ao Tema",87,87,73,73,0
2021,"RN","Pública","Não Informado","Não Atendimento ao Tipo",2,2,1,1,0
2021,"RN","Pública","Não Informado","Não Compareceu/Outros",1184,0,15,0,0
2021,"RN","Pública","Não Informado","Parte Desconectada",5,5,4,4,0
2021,"RN","Pública","Não Informado","Texto Insuficiente",15,15,13,13,0
2021,"RN","Pública","Não Informado","Válida",4762,4762,4560,4560,4762
2021,"RN","Pública","Privada","Em Branco",3,3,3,3,0
2021,"RN","Pública","Privada","Fuga ao Tema",3,3,2,2,0
2021,"RN","Pública","Privada","Não Compareceu/Outros",21,0,0,0,0
2021,"RN","Pública","Privada","Texto Insuficiente",2,2,2,2,0
2021,"RN","Pública","Privada","Válida",450,450,440,440,450
2021,"RO","Não Informado","Não Informado","Anulada",10,10,7,7,0
2021,"RO","Não Informado","Não Informado","Cópia Texto Motivador",41,41,32,32,0
2021,"RO","Não Informado","Não Informado","Em Branco",244,244,135,135,0
2021,"RO","Não Informado","Não Informado","Fuga ao Tema",158,158,124,124,0
2021,"RO","Não Informado","Não Informado","Não Atendimento ao Tipo",27,27,22,22,0
2021,"RO","Não Informado","Não Informado","Não Compareceu/Outros",8900,0,58,0,0
2021,"RO","Não Informado","Não Informado","Parte Desconectada",16,16,13,13,0
2021,"RO","Não Informado","Não Informado","Texto Insuficiente",36,36,20,20,0
2021,"RO","Não Informado","Não Informado","Válida",12378,12378,11324,11324,12378
2021,"RO","Privada","Não Informado","Não Compareceu/Outros",6,0,0,0,0
2021,"RO","Privada","Não Informado","Válida",66,66,64,64,66
2021,"RO","Privada","Privada","Em Branco",1,1,1,1,0
2021,"RO","Privada","Privada","Fuga ao Tema",2,2,2,2,0
2021,"RO","Privada","Privada","Não Compareceu/Outros",14,0,0,0,0
2021,"RO","Privada","Privada","Texto Insuficiente",2,2,1,1,0
2021,"RO","Privada","Privada","Válida",417,417,409,409,417
2021,"RO","Pública","Estadual","Anulada",2,2,1,1,0
2021,"RO","Pública","Estadual","Cópia Texto Motivador",35,35,24,24,0
2021,"RO","Pública","Estadual","Em Branco",146,146,89,89,0
2021,"RO","Pública","Estadual","Fuga ao Tema",78,78,56,56,0
2021,"RO","Pública","Estadual","Não Atendimento ao Tipo",5,5,5,5,0
2021,"RO","Pública","Estadual","Não Compareceu/Outros",2120,0,20,0,0
2021,"RO","Pública","Estadual","Parte Desconectada",13,13,9,9,0
2021,"RO","Pública","Estadual","Texto Insuficiente",20,20,16,16,0
2021,"RO","Pública","Estadual","Válida",3602,3602,3307,3307,3602
2021,"RO","Pública","Federal","Anulada",1,1,0,0,0
2021,"RO","Pública","Federal","Cópia Texto Motivador",2,2,1,1,0
2021,"RO","Pública","Federal","Em Branco",14,14,8,8,0
2021,"RO","Pública","Federal","Fuga ao Tema",3,3,2,2,0
2021,"RO","Pública","Federal","Não Compareceu/Outros",121,0,3,0,0
2021,"RO","Pública","Federal","Texto Insuficiente",2,2,2,2,0
2021,"RO","Pública","Federal","Válida",728,728,704,704,728
2021,"RO","Pública","Municipal","Fuga ao Tema",1,1,1,1,0
2021,"RO","Pública","Municipal","Não Compareceu/Outros",16,0,0,0,0
2021,"RO","Pública","Municipal","Texto Insuficiente",1,1,1,1,0
2021,"RO","Pública","Municipal","Válida",9,9,9,9,9
2021,"RO","Pública","Não Informado","Anulada",6,6,4,4,0
2021,"RO","Pública","Não Informado","Cópia Texto Motivador",8,8,6,6,0
2021,"RO","Pública","Não Informado","Em Branco",60,60,43,43,0
2021,"RO","Pública","Não Informado","Fuga ao Tema",39,39,23,23,0
2021,"RO","Pública","Não Informado","Não Atendimento ao Tipo",1,1,1,1,0
2021,"RO","Pública","Não Informado","Não Compareceu/Outros",1020,0,5,0,0
2021,"RO","Pública","Não Informado","Parte Desconectada",1,1,1,1,0
2021,"RO","Pública","Não Informado","Texto Insuficiente",7,7,6,6,0
2021,"RO","Pública","Não Informado","Válida",2122,2122,1957,1957,2122
2021,"RO","Pública","Privada","Em Branco",1,1,1,1,0
2021,"RO","Pública","Privada","Não Compareceu/Outros",19,0,0,0,0
2021,"RO","Pública","Privada","Válida",280,280,273,273,280
2021,"RR","Não Informado","Não Informado","Anulada",2,2,2,2,0
2021,"RR","Não Informado","Não Informado","Cópia Texto Motivador",18,18,11,11,0
2021,"RR","Não Informado","Não Informado","Em Branco",86,86,53,53,0
2021,"RR","Não Informado","Não Informado","Fuga ao Tema",45,45,35,35,0
2021,"RR","Não Informado","Não Informado","Não Atendimento ao Tipo",7,7,6,6,0
2021,"RR","Não Informado","Não Informado","Não Compareceu/Outros",2109,0,24,0,0
2021,"RR","Não Informado","Não Informado","Parte Desconectada",8,8,3,3,0
2021,"RR","Não Informado","Não Informado","Texto Insuficiente",7,7,4,4,0
2021,"RR","Não Informado","Não Informado","Válida",3341,3341,3095,3095,3341
2021,"RR","Privada","Não Informado","Não Compareceu/Outros",2,0,0,0,0
2021,"RR","Privada","Não Informado","Válida",16,16,15,15,16
2021,"RR","Privada","Privada","Cópia Texto Motivador",1,1,0,0,0
2021,"RR","Privada","Privada","Em Branco",3,3,2,2,0
2021,"RR","Privada","Privada","Não Compareceu/Outros",5,0,0,0,0
2021,"RR","Privada","Privada","Texto Insuficiente",1,1,1,1,0
2021,"RR","Privada","Privada","Válida",137,137,130,130,137
2021,"RR","Pública","Estadual","Cópia Texto Motivador",6,6,6,6,0
2021,"RR","Pública","Estadual","Em Branco",42,42,28,28,0
2021,"RR","Pública","Estadual","Fuga ao Tema",16,16,16,16,0
2021,"RR","Pública","Estadual","Não Atendimento ao Tipo",1,1,1,1,0
2021,"RR","Pública","Estadual","Não Compareceu/Outros",402,0,3,0,0
2021,"RR","Pública","Estadual","Parte Desconectada",2,2,2,2,0
2021,"RR","Pública","Estadual","Texto Insuficiente",8,8,7,7,0
2021,"RR","Pública","Estadual","Válida",818,818,780,780,818
2021,"RR","Pública","Federal","Anulada",1,1,1,1,0
2021,"RR","Pública","Federal","Em Branco",3,3,1,1,0
2021,"RR","Pública","Federal","Fuga ao Tema",2,2,2,2,0
2021,"RR","Pública","Federal","Não Compareceu/Outros",58,0,0,0,0
2021,"RR","Pública","Federal","Parte Desconectada",1,1,0,0,0
2021,"RR","Pública","Federal","Texto Insuficiente",1,1,1,1,0
2021,"RR","Pública","Federal","Válida",197,197,192,192,197
2021,"RR","Pública","Não Informado","Anulada",2,2,2,2,0
2021,"RR","Pública","Não Informado","Em Branco",8,8,4,4,0
2021,"RR","Pública","Não Informado","Fuga ao Tema",8,8,7,7,0
2021,"RR","Pública","Não Informado","Não Atendimento ao Tipo",1,1,1,1,0
2021,"RR","Pública","Não Informado","Não Compareceu/Outros",205,0,5,0,0
2021,"RR","Pública","Não Informado","Parte Desconectada",3,3,3,3,0
2021,"RR","Pública","Não Informado","Texto Insuficiente",4,4,3,3,0
2021,"RR","Pública","Não Informado","Válida",398,398,357,357,398
2021,"RR","Pública","Privada","Em Branco",1,1,0,0,0
2021,"RR","Pública","Privada","Não Compareceu/Outros",10,0,0,0,0
2021,"RR","Pública","Privada","Válida",70,70,70,70,70
2021,"RS","Não Informado","Não Informado","Anulada",82,82,72,72,0
2021,"RS","Não Informado","Não Informado","Cópia Texto Motivador",46,46,34,34,0
2021,"RS","Não Informado","Não Informado","Em Branco",1180,1180,653,653,0
2021,"RS","Não Informado","Não Informado","Fuga ao Tema",492,492,390,390,0
2021,"RS","Não Informado","Não Informado","Não Atendimento ao Tipo",111,111,90,90,0
2021,"RS","Não Informado","Não Informado","Não Compareceu/Outros",33743,0,161,0,0
2021,"RS","Não Informado","Não Informado","Parte Desconectada",66,66,52,52,0
2021,"RS","Não Informado","Não Informado","Texto Insuficiente",123,123,77,77,0
2021,"RS","Não Informado","Não Informado","Válida",65057,65057,61062,61062,65057
2021,"RS","Privada","Estadual","Válida",3,3,3,3,3
2021,"RS","Privada","Federal","Válida",1,1,1,1,1
2021,"RS","Privada","Não Informado","Anulada",1,1,1,1,0
2021,"RS","Privada","Não Informado","Em Branco",8,8,8,8,0
2021,"RS","Privada","Não Informado","Fuga ao Tema",2,2,2,2,0
2021,"RS","Privada","Não Informado","Não Compareceu/Outros",56,0,2,0,0
2021,"RS","Privada","Não Informado","Válida",784,784,764,764,784
2021,"RS","Privada","Privada","Anulada",3,3,3,3,0
2021,"RS","Privada","Privada","Em Branco",48,48,26,26,0
2021,"RS","Privada","Privada","Fuga ao Tema",3,3,3,3,0
2021,"RS","Privada","Privada","Não Compareceu/Outros",309,0,9,0,0
2021,"RS","Privada","Privada","Parte Desconectada",2,2,2,2,0
2021,"RS","Privada","Privada","Texto Insuficiente",4,4,3,3,0
2021,"RS","Privada","Privada","Válida",6328,6328,6207,6207,6328
2021,"RS","Pública","Estadual","Anulada",8,8,6,6,0
2021,"RS","Pública","Estadual","Cópia Texto Motivador",27,27,25,25,0
2021,"RS","Pública","Estadual","Em Branco",450,450,274,274,0
2021,"RS","Pública","Estadual","Fuga ao Tema",163,163,129,129,0
2021,"RS","Pública","Estadual","Não Atendimento ao Tipo",16,16,11,11,0
2021,"RS","Pública","Estadual","Não Compareceu/Outros",5240,0,40,0,0
2021,"RS","Pública","Estadual","Parte Desconectada",12,12,12,12,0
2021,"RS","Pública","Estadual","Texto Insuficiente",51,51,41,41,0
2021,"RS","Pública","Estadual","Válida",17493,17493,16537,16537,17493
2021,"RS","Pública","Federal","Anulada",2,2,1,1,0
2021,"RS","Pública","Federal","Em Branco",27,27,16,16,0
2021,"RS","Pública","Federal","Fuga ao Tema",4,4,3,3,0
2021,"RS","Pública","Federal","Não Compareceu/Outros",417,0,1,0,0
2021,"RS","Pública","Federal","Texto Insuficiente",6,6,1,1,0
2021,"RS","Pública","Federal","Válida",2415,2415,2369,2369,2415
2021,"RS","Pública","Municipal","Em Branco",13,13,9,9,0
2021,"RS","Pública","Municipal","Fuga ao Tema",3,3,1,1,0
2021,"RS","Pública","Municipal","Não Compareceu/Outros",95,0,1,0,0
2021,"RS","Pública","Municipal","Válida",235,235,226,226,235
2021,"RS","Pública","Não Informado","Anulada",10,10,9,9,0
2021,"RS","Pública","Não Informado","Cópia Texto Motivador",19,19,15,15,0
2021,"RS","Pública","Não Informado","Em Branco",195,195,105,105,0
2021,"RS","Pública","Não Informado","Fuga ao Tema",91,91,70,70,0
2021,"RS","Pública","Não Informado","Não Atendimento ao Tipo",9,9,8,8,0
2021,"RS","Pública","Não Informado","Não Compareceu/Outros",2752,0,21,0,0
2021,"RS","Pública","Não Informado","Parte Desconectada",3,3,1,1,0
2021,"RS","Pública","Não Informado","Texto Insuficiente",22,22,16,16,0
2021,"RS","Pública","Não Informado","Válida",9837,9837,9384,9384,9837
2021,"RS","Pública","Privada","Cópia Texto Motivador",1,1,1,1,0
2021,"RS","Pública","Privada","Em Branco",29,29,15,15,0
2021,"RS","Pública","Privada","Fuga ao Tema",5,5,4,4,0
2021,"RS","Pública","Privada","Não Compareceu/Outros",182,0,5,0,0
2021,"RS","Pública","Privada","Texto Insuficiente",2,2,2,2,0
2021,"RS","Pública","Privada","Válida",2198,2198,2138,2138,2198
2021,"SC","Não Informado","Não Informado","Anulada",29,29,25,25,0
2021,"SC","Não Informado","Não Informado","Cópia Texto Motivador",22,22,20,20,0
2021,"SC","Não Informado","Não Informado","Em Branco",576,576,354,354,0
2021,"SC","Não Informado","Não Informado","Fuga ao Tema",196,196,155,155,0
2021,"SC","Não Informado","Não Informado","Não Atendimento ao Tipo",40,40,31,31,0
2021,"SC","Não Informado","Não Informado","Não Compareceu/Outros",14991,0,118,0,0
2021,"SC","Não Informado","Não Informado","Parte Desconectada",10,10,7,7,0
2021,"SC","Não Informado","Não Informado","Texto Insuficiente",48,48,32,32,0
2021,"SC","Não Informado","Não Informado","Válida",29988,29988,27886,27886,29988
2021,"SC","Privada","Estadual","Não Compareceu/Outros",1,0,0,0,0
2021,"SC","Privada","Estadual","Válida",2,2,1,1,2
2021,"SC","Privada","Municipal","Não Compareceu/Outros",2,0,0,0,0
2021,"SC","Privada","Municipal","Válida",2,2,2,2,2
2021,"SC","Privada","Não Informado","Em Branco",4,4,2,2,0
2021,"SC","Privada","Não Informado","Não Compareceu/Outros",49,0,1,0,0
2021,"SC","Privada","Não Informado","Texto Insuficiente",1,1,1,1,0
2021,"SC","Privada","Não Informado","Válida",425,425,414,414,425
2021,"SC","Privada","Privada","Anulada",2,2,2,2,0
2021,"SC","Privada","Privada","Cópia Texto Motivador",1,1,1,1,0
2021,"SC","Privada","Privada","Em Branco",37,37,25,25,0
2021,"SC","Privada","Privada","Fuga ao Tema",6,6,6,6,0
2021,"SC","Privada","Privada","Não Compareceu/Outros",424,0,2,0,0
2021,"SC","Privada","Privada","Texto Insuficiente",4,4,3,3,0
2021,"SC","Privada","Privada","Válida",4848,4848,4733,4733,4848
2021,"SC","Pública","Estadual","Anulada",14,14,10,10,0
2021,"SC","Pública","Estadual","Cópia Texto Motivador",19,19,16,16,0
2021,"SC","Pública","Estadual","Em Branco",264,264,155,155,0
2021,"SC","Pública","Estadual","Fuga ao Tema",80,80,66,66,0
2021,"SC","Pública","Estadual","Não Atendimento ao Tipo",6,6,6,6,0
2021,"SC","Pública","Estadual","Não Compareceu/Outros",4436,0,15,0,0
2021,"SC","Pública","Estadual","Parte Desconectada",7,7,6,6,0
2021,"SC","Pública","Estadual","Texto Insuficiente",27,27,16,16,0
2021,"SC","Pública","Estadual","Válida",11487,11487,10740,10740,11487
2021,"SC","Pública","Federal","Cópia Texto Motivador",1,1,1,1,0
2021,"SC","Pública","Federal","Em Branco",24,24,12,12,0
2021,"SC","Pública","Federal","Fuga ao Tema",2,2,2,2,0
2021,"SC","Pública","Federal","Não Compareceu/Outros",312,0,3,0,0
2021,"SC","Pública","Federal","Texto Insuficiente",1,1,1,1,0
2021,"SC","Pública","Federal","Válida",2134,2134,2065,2065,2134
2021,"SC","Pública","Municipal","Em Branco",1,1,0,0,0
2021,"SC","Pública","Municipal","Fuga ao Tema",1,1,1,1,0
2021,"SC","Pública","Municipal","Não Compareceu/Outros",37,0,1,0,0
2021,"SC","Pública","Municipal","Válida",58,58,52,52,58
2021,"SC","Pública","Não Informado","Anulada",5,5,4,4,0
2021,"SC","Pública","Não Informado","Cópia Texto Motivador",8,8,8,8,0
2021,"SC","Pública","Não Informado","Em Branco",123,123,73,73,0
2021,"SC","Pública","Não Informado","Fuga ao Tema",50,50,40,40,0
2021,"SC","Pública","Não Informado","Não Atendimento ao Tipo",4,4,3,3,0
2021,"SC","Pública","Não Informado","Não Compareceu/Outros",1985,0,7,0,0
2021,"SC","Pública","Não Informado","Parte Desconectada",5,5,4,4,0
2021,"SC","Pública","Não Informado","Texto Insuficiente",12,12,10,10,0
2021,"SC","Pública","Não Informado","Válida",5453,5453,5134,5134,5453
2021,"SC","Pública","Privada","Anulada",1,1,1,1,0
2021,"SC","Pública","Privada","Cópia Texto Motivador",1,1,1,1,0
2021,"SC","Pública","Privada","Em Branco",17,17,9,9,0
2021,"SC","Pública","Privada","Fuga ao Tema",5,5,3,3,0
2021,"SC","Pública","Privada","Não Compareceu/Outros",254,0,6,0,0
2021,"SC","Pública","Privada","Texto Insuficiente",2,2,2,2,0
2021,"SC","Pública","Privada","Válida",2221,2221,2153,2153,2221
2021,"SE","Não Informado","Não Informado","Anulada",25,25,22,22,0
2021,"SE","Não Informado","Não Informado","Cópia Texto Motivador",94,94,86,86,0
2021,"SE","Não Informado","Não Informado","Em Branco",454,454,309,309,0
2021,"SE","Não Informado","Não Informado","Fuga ao Tema",302,302,263,263,0
2021,"SE","Não Informado","Não Informado","Não Atendimento ao Tipo",23,23,21,21,0
2021,"SE","Não Informado","Não Informado","Não Compareceu/Outros",11998,0,99,0,0
2021,"SE","Não Informado","Não Informado","Parte Desconectada",38,38,32,32,0
2021,"SE","Não Informado","Não Informado","Texto Insuficiente",64,64,47,47,0
2021,"SE","Não Informado","Não Informado","Válida",26429,26429,25200,25200,26429
2021,"SE","Privada","Não Informado","Cópia Texto Motivador",2,2,2,2,0
2021,"SE","Privada","Não Informado","Em Branco",4,4,3,3,0
2021,"SE","Privada","Não Informado","Não Compareceu/Outros",16,0,1,0,0
2021,"SE","Privada","Não Informado","Texto Insuficiente",1,1,1,1,0
2021,"SE","Privada","Não Informado","Válida",497,497,485,485,497
2021,"SE","Privada","Privada","Anulada",1,1,1,1,0
2021,"SE","Privada","Privada","Cópia Texto Motivador",5,5,4,4,0
2021,"SE","Privada","Privada","Em Branco",23,23,17,17,0
2021,"SE","Privada","Privada","Fuga ao Tema",2,2,2,2,0
2021,"SE","Privada","Privada","Não Compareceu/Outros",63,0,3,0,0
2021,"SE","Privada","Privada","Parte Desconectada",1,1,1,1,0
2021,"SE","Privada","Privada","Texto Insuficiente",6,6,5,5,0
2021,"SE","Privada","Privada","Válida",2411,2411,2386,2386,2411
2021,"SE","Pública","Estadual","Anulada",4,4,4,4,0
2021,"SE","Pública","Estadual","Cópia Texto Motivador",30,30,28,28,0
2021,"SE","Pública","Estadual","Em Branco",112,112,75,75,0
2021,"SE","Pública","Estadual","Fuga ao Tema",80,80,54,54,0
2021,"SE","Pública","Estadual","Não Atendimento ao Tipo",2,2,2,2,0
2021,"SE","Pública","Estadual","Não Compareceu/Outros",1420,0,7,0,0
2021,"SE","Pública","Estadual","Parte Desconectada",7,7,5,5,0
2021,"SE","Pública","Estadual","Texto Insuficiente",23,23,18,18,0
2021,"SE","Pública","Estadual","Válida",3944,3944,3769,3769,3944
