"ANO","estado_prova","tipo_escola","dep_adm","motivo_status","numero_pessoas","porcentagem"
2019,"ES","Privada","Privada","Em Branco",8,0.00016
2019,"ES","Privada","Privada","Não Atendimento ao Tipo",1,2e-05
2019,"ES","Privada","Privada","Não Compareceu/Outros",65,0.00128
2019,"ES","Privada","Privada","Válida",2073,0.04069
2019,"ES","Pública","Estadual","Anulada",18,0.00035
2019,"ES","Pública","Estadual","Cópia Texto Motivador",89,0.00175
2019,"ES","Pública","Estadual","Em Branco",410,0.00805
2019,"ES","Pública","Estadual","Fuga ao Tema",137,0.00269
2019,"ES","Pública","Estadual","Não Atendimento ao Tipo",23,0.00045
2019,"ES","Pública","Estadual","Não Compareceu/Outros",2430,0.04769
2019,"ES","Pública","Estadual","Parte Desconectada",17,0.00033
2019,"ES","Pública","Estadual","Texto Insuficiente",59,0.00116
2019,"ES","Pública","Estadual","Válida",17055,0.33473
2019,"ES","Pública","Federal","Cópia Texto Motivador",2,4e-05
2019,"ES","Pública","Federal","Em Branco",8,0.00016
2019,"ES","Pública","Federal","Não Compareceu/Outros",55,0.00108
2019,"ES","Pública","Federal","Parte Desconectada",1,2e-05
2019,"ES","Pública","Federal","Texto Insuficiente",1,2e-05
2019,"ES","Pública","Federal","Válida",2242,0.044
2019,"ES","Pública","Municipal","Cópia Texto Motivador",1,2e-05
2019,"ES","Pública","Municipal","Em Branco",2,4e-05
2019,"ES","Pública","Municipal","Não Compareceu/Outros",6,0.00012
2019,"ES","Pública","Municipal","Válida",17,0.00033
2019,"ES","Pública","Não Informado","Cópia Texto Motivador",17,0.00033
2019,"ES","Pública","Não Informado","Em Branco",67,0.00131
2019,"ES","Pública","Não Informado","Fuga ao Tema",44,0.00086
2019,"ES","Pública","Não Informado","Não Atendimento ao Tipo",2,4e-05
2019,"ES","Pública","Não Informado","Não Compareceu/Outros",612,0.01201
2019,"ES","Pública","Não Informado","Parte Desconectada",4,8e-05
2019,"ES","Pública","Não Informado","Texto Insuficiente",5,1e-04
2019,"ES","Pública","Não Informado","Válida",2543,0.04991
2019,"ES","Pública","Privada","Cópia Texto Motivador",1,2e-05
2019,"ES","Pública","Privada","Em Branco",6,0.00012
2019,"ES","Pública","Privada","Fuga ao Tema",1,2e-05
2019,"ES","Pública","Privada","Não Compareceu/Outros",32,0.00063
2019,"ES","Pública","Privada","Texto Insuficiente",2,4e-05
2019,"ES","Pública","Privada","Válida",526,0.01032
2019,"GO","Não Informado","Não Informado","Anulada",144,0.00283
2019,"GO","Não Informado","Não Informado","Cópia Texto Motivador",362,0.0071
2019,"GO","Não Informado","Não Informado","Em Branco",1242,0.02438
2019,"GO","Não Informado","Não Informado","Fuga ao Tema",784,0.01539
2019,"GO","Não Informado","Não Informado","Não Atendimento ao Tipo",108,0.00212
2019,"GO","Não Informado","Não Informado","Não Compareceu/Outros",33166,0.65093
2019,"GO","Não Informado","Não Informado","Parte Desconectada",106,0.00208
2019,"GO","Não Informado","Não Informado","Texto Insuficiente",189,0.00371
2019,"GO","Não Informado","Não Informado","Válida",84337,1.65523
2019,"GO","Privada","Estadual","Cópia Texto Motivador",2,4e-05
2019,"GO","Privada","Estadual","Em Branco",2,4e-05
2019,"GO","Privada","Estadual","Fuga ao Tema",2,4e-05
2019,"GO","Privada","Estadual","Não Compareceu/Outros",13,0.00026
2019,"GO","Privada","Estadual","Válida",137,0.00269
2019,"GO","Privada","Federal","Válida",10,2e-04
2019,"GO","Privada","Não Informado","Cópia Texto Motivador",3,6e-05
2019,"GO","Privada","Não Informado","Em Branco",8,0.00016
2019,"GO","Privada","Não Informado","Fuga ao Tema",2,4e-05
2019,"GO","Privada","Não Informado","Não Compareceu/Outros",133,0.00261
2019,"GO","Privada","Não Informado","Parte Desconectada",1,2e-05
2019,"GO","Privada","Não Informado","Texto Insuficiente",1,2e-05
2019,"GO","Privada","Não Informado","Válida",2809,0.05513
2019,"GO","Privada","Privada","Cópia Texto Motivador",4,8e-05
2019,"GO","Privada","Privada","Em Branco",6,0.00012
2019,"GO","Privada","Privada","Fuga ao Tema",4,8e-05
2019,"GO","Privada","Privada","Não Compareceu/Outros",136,0.00267
2019,"GO","Privada","Privada","Texto Insuficiente",2,4e-05
2019,"GO","Privada","Privada","Válida",3931,0.07715
2019,"GO","Pública","Estadual","Anulada",23,0.00045
2019,"GO","Pública","Estadual","Cópia Texto Motivador",124,0.00243
2019,"GO","Pública","Estadual","Em Branco",437,0.00858
2019,"GO","Pública","Estadual","Fuga ao Tema",198,0.00389
2019,"GO","Pública","Estadual","Não Atendimento ao Tipo",16,0.00031
2019,"GO","Pública","Estadual","Não Compareceu/Outros",3473,0.06816
2019,"GO","Pública","Estadual","Parte Desconectada",16,0.00031
2019,"GO","Pública","Estadual","Texto Insuficiente",67,0.00131
2019,"GO","Pública","Estadual","Válida",23998,0.47099
2019,"GO","Pública","Federal","Anulada",1,2e-05
2019,"GO","Pública","Federal","Cópia Texto Motivador",1,2e-05
2019,"GO","Pública","Federal","Em Branco",7,0.00014
2019,"GO","Pública","Federal","Não Compareceu/Outros",55,0.00108
2019,"GO","Pública","Federal","Válida",1669,0.03276
2019,"GO","Pública","Municipal","Em Branco",1,2e-05
2019,"GO","Pública","Municipal","Fuga ao Tema",1,2e-05
2019,"GO","Pública","Municipal","Não Compareceu/Outros",12,0.00024
2019,"GO","Pública","Municipal","Válida",110,0.00216
2019,"GO","Pública","Não Informado","Anulada",13,0.00026
2019,"GO","Pública","Não Informado","Cópia Texto Motivador",57,0.00112
2019,"GO","Pública","Não Informado","Em Branco",148,0.0029
2019,"GO","Pública","Não Informado","Fuga ao Tema",103,0.00202
2019,"GO","Pública","Não Informado","Não Atendimento ao Tipo",8,0.00016
2019,"GO","Pública","Não Informado","Não Compareceu/Outros",1559,0.0306
2019,"GO","Pública","Não Informado","Parte Desconectada",8,0.00016
2019,"GO","Pública","Não Informado","Texto Insuficiente",22,0.00043
2019,"GO","Pública","Não Informado","Válida",8565,0.1681
2019,"GO","Pública","Privada","Anulada",1,2e-05
2019,"GO","Pública","Privada","Cópia Texto Motivador",8,0.00016
2019,"GO","Pública","Privada","Em Branco",13,0.00026
2019,"GO","Pública","Privada","Fuga ao Tema",1,2e-05
2019,"GO","Pública","Privada","Não Compareceu/Outros",94,0.00184
2019,"GO","Pública","Privada","Parte Desconectada",1,2e-05
2019,"GO","Pública","Privada","Texto Insuficiente",3,6e-05
2019,"GO","Pública","Privada","Válida",1523,0.02989
2019,"MA","Não Informado","Não Informado","Anulada",199,0.00391
2019,"MA","Não Informado","Não Informado","Cópia Texto Motivador",1176,0.02308
2019,"MA","Não Informado","Não Informado","Em Branco",1574,0.03089
2019,"MA","Não Informado","Não Informado","Fuga ao Tema",2174,0.04267
2019,"MA","Não Informado","Não Informado","Não Atendimento ao Tipo",113,0.00222
2019,"MA","Não Informado","Não Informado","Não Compareceu/Outros",39567,0.77656
2019,"MA","Não Informado","Não Informado","Parte Desconectada",237,0.00465
2019,"MA","Não Informado","Não Informado","Texto Insuficiente",266,0.00522
2019,"MA","Não Informado","Não Informado","Válida",118783,2.33129
2019,"MA","Privada","Estadual","Cópia Texto Motivador",1,2e-05
2019,"MA","Privada","Estadual","Não Compareceu/Outros",6,0.00012
2019,"MA","Privada","Estadual","Parte Desconectada",1,2e-05
2019,"MA","Privada","Estadual","Texto Insuficiente",2,4e-05
2019,"MA","Privada","Estadual","Válida",101,0.00198
2019,"MA","Privada","Federal","Não Compareceu/Outros",1,2e-05
2019,"MA","Privada","Federal","Válida",28,0.00055
2019,"MA","Privada","Municipal","Válida",4,8e-05
2019,"MA","Privada","Não Informado","Cópia Texto Motivador",9,0.00018
2019,"MA","Privada","Não Informado","Em Branco",6,0.00012
2019,"MA","Privada","Não Informado","Fuga ao Tema",2,4e-05
2019,"MA","Privada","Não Informado","Não Compareceu/Outros",49,0.00096
2019,"MA","Privada","Não Informado","Texto Insuficiente",2,4e-05
2019,"MA","Privada","Não Informado","Válida",1407,0.02761
2019,"MA","Privada","Privada","Cópia Texto Motivador",3,6e-05
2019,"MA","Privada","Privada","Em Branco",6,0.00012
2019,"MA","Privada","Privada","Fuga ao Tema",2,4e-05
2019,"MA","Privada","Privada","Não Compareceu/Outros",37,0.00073
2019,"MA","Privada","Privada","Texto Insuficiente",3,6e-05
2019,"MA","Privada","Privada","Válida",1967,0.03861
2019,"MA","Pública","Estadual","Anulada",33,0.00065
2019,"MA","Pública","Estadual","Cópia Texto Motivador",759,0.0149
2019,"MA","Pública","Estadual","Em Branco",534,0.01048
2019,"MA","Pública","Estadual","Fuga ao Tema",523,0.01026
2019,"MA","Pública","Estadual","Não Atendimento ao Tipo",24,0.00047
2019,"MA","Pública","Estadual","Não Compareceu/Outros",5417,0.10632
2019,"MA","Pública","Estadual","Parte Desconectada",55,0.00108
2019,"MA","Pública","Estadual","Texto Insuficiente",111,0.00218
2019,"MA","Pública","Estadual","Válida",30464,0.5979
2019,"MA","Pública","Federal","Anulada",2,4e-05
2019,"MA","Pública","Federal","Cópia Texto Motivador",6,0.00012
2019,"MA","Pública","Federal","Em Branco",23,0.00045
2019,"MA","Pública","Federal","Fuga ao Tema",12,0.00024
2019,"MA","Pública","Federal","Não Atendimento ao Tipo",1,2e-05
2019,"MA","Pública","Federal","Não Compareceu/Outros",95,0.00186
2019,"MA","Pública","Federal","Texto Insuficiente",4,8e-05
2019,"MA","Pública","Federal","Válida",2549,0.05003
2019,"MA","Pública","Municipal","Anulada",1,2e-05
2019,"MA","Pública","Municipal","Cópia Texto Motivador",2,4e-05
2019,"MA","Pública","Municipal","Em Branco",1,2e-05
2019,"MA","Pública","Municipal","Fuga ao Tema",4,8e-05
2019,"MA","Pública","Municipal","Não Compareceu/Outros",8,0.00016
2019,"MA","Pública","Municipal","Texto Insuficiente",1,2e-05
2019,"MA","Pública","Municipal","Válida",66,0.0013
2019,"MA","Pública","Não Informado","Anulada",7,0.00014
2019,"MA","Pública","Não Informado","Cópia Texto Motivador",144,0.00283
2019,"MA","Pública","Não Informado","Em Branco",124,0.00243
2019,"MA","Pública","Não Informado","Fuga ao Tema",138,0.00271
2019,"MA","Pública","Não Informado","Não Atendimento ao Tipo",6,0.00012
2019,"MA","Pública","Não Informado","Não Compareceu/Outros",1226,0.02406
2019,"MA","Pública","Não Informado","Parte Desconectada",10,2e-04
2019,"MA","Pública","Não Informado","Texto Insuficiente",20,0.00039
2019,"MA","Pública","Não Informado","Válida",7248,0.14225
2019,"MA","Pública","Privada","Cópia Texto Motivador",10,2e-04
2019,"MA","Pública","Privada","Em Branco",10,2e-04
2019,"MA","Pública","Privada","Fuga ao Tema",7,0.00014
2019,"MA","Pública","Privada","Não Compareceu/Outros",53,0.00104
2019,"MA","Pública","Privada","Parte Desconectada",1,2e-05
2019,"MA","Pública","Privada","Texto Insuficiente",1,2e-05
2019,"MA","Pública","Privada","Válida",648,0.01272
2019,"MG","Não Informado","Não Informado","Anulada",511,0.01003
2019,"MG","Não Informado","Não Informado","Cópia Texto Motivador",1150,0.02257
2019,"MG","Não Informado","Não Informado","Em Branco",3085,0.06055
2019,"MG","Não Informado","Não Informado","Fuga ao Tema",1789,0.03511
2019,"MG","Não Informado","Não Informado","Não Atendimento ao Tipo",346,0.00679
2019,"MG","Não Informado","Não Informado","Não Compareceu/Outros",106463,2.08949
2019,"MG","Não Informado","Não Informado","Parte Desconectada",318,0.00624
2019,"MG","Não Informado","Não Informado","Texto Insuficiente",388,0.00762
2019,"MG","Não Informado","Não Informado","Válida",278815,5.47214
2019,"MG","Privada","Estadual","Anulada",1,2e-05
2019,"MG","Privada","Estadual","Cópia Texto Motivador",1,2e-05
2019,"MG","Privada","Estadual","Em Branco",6,0.00012
2019,"MG","Privada","Estadual","Fuga ao Tema",2,4e-05
2019,"MG","Privada","Estadual","Não Compareceu/Outros",42,0.00082
2019,"MG","Privada","Estadual","Parte Desconectada",1,2e-05
2019,"MG","Privada","Estadual","Válida",354,0.00695
2019,"MG","Privada","Federal","Não Compareceu/Outros",1,2e-05
2019,"MG","Privada","Federal","Válida",13,0.00026
2019,"MG","Privada","Municipal","Válida",5,1e-04
2019,"MG","Privada","Não Informado","Anulada",3,6e-05
2019,"MG","Privada","Não Informado","Cópia Texto Motivador",6,0.00012
2019,"MG","Privada","Não Informado","Em Branco",6,0.00012
2019,"MG","Privada","Não Informado","Fuga ao Tema",3,6e-05
2019,"MG","Privada","Não Informado","Não Compareceu/Outros",192,0.00377
2019,"MG","Privada","Não Informado","Texto Insuficiente",3,6e-05
2019,"MG","Privada","Não Informado","Válida",5978,0.11733
2019,"MG","Privada","Privada","Anulada",5,1e-04
2019,"MG","Privada","Privada","Cópia Texto Motivador",2,4e-05
2019,"MG","Privada","Privada","Em Branco",16,0.00031
2019,"MG","Privada","Privada","Fuga ao Tema",4,8e-05
2019,"MG","Privada","Privada","Não Compareceu/Outros",205,0.00402
2019,"MG","Privada","Privada","Parte Desconectada",2,4e-05
2019,"MG","Privada","Privada","Texto Insuficiente",4,8e-05
2019,"MG","Privada","Privada","Válida",9994,0.19615
2019,"MG","Pública","Estadual","Anulada",76,0.00149
2019,"MG","Pública","Estadual","Cópia Texto Motivador",503,0.00987
2019,"MG","Pública","Estadual","Em Branco",1385,0.02718
2019,"MG","Pública","Estadual","Fuga ao Tema",585,0.01148
2019,"MG","Pública","Estadual","Não Atendimento ao Tipo",56,0.0011
2019,"MG","Pública","Estadual","Não Compareceu/Outros",11683,0.2293
2019,"MG","Pública","Estadual","Parte Desconectada",50,0.00098
2019,"MG","Pública","Estadual","Texto Insuficiente",197,0.00387
2019,"MG","Pública","Estadual","Válida",71512,1.40353
2019,"MG","Pública","Federal","Anulada",2,4e-05
2019,"MG","Pública","Federal","Cópia Texto Motivador",5,1e-04
2019,"MG","Pública","Federal","Em Branco",10,2e-04
2019,"MG","Pública","Federal","Fuga ao Tema",6,0.00012
2019,"MG","Pública","Federal","Não Compareceu/Outros",141,0.00277
2019,"MG","Pública","Federal","Parte Desconectada",1,2e-05
2019,"MG","Pública","Federal","Válida",5497,0.10789
2019,"MG","Pública","Municipal","Anulada",2,4e-05
2019,"MG","Pública","Municipal","Cópia Texto Motivador",1,2e-05
2019,"MG","Pública","Municipal","Em Branco",9,0.00018
2019,"MG","Pública","Municipal","Fuga ao Tema",5,1e-04
2019,"MG","Pública","Municipal","Não Atendimento ao Tipo",2,4e-05
2019,"MG","Pública","Municipal","Não Compareceu/Outros",136,0.00267
2019,"MG","Pública","Municipal","Texto Insuficiente",3,6e-05
2019,"MG","Pública","Municipal","Válida",1213,0.02381
2019,"MG","Pública","Não Informado","Anulada",36,0.00071
2019,"MG","Pública","Não Informado","Cópia Texto Motivador",198,0.00389
2019,"MG","Pública","Não Informado","Em Branco",466,0.00915
2019,"MG","Pública","Não Informado","Fuga ao Tema",281,0.00552
2019,"MG","Pública","Não Informado","Não Atendimento ao Tipo",25,0.00049
2019,"MG","Pública","Não Informado","Não Compareceu/Outros",4485,0.08802
2019,"MG","Pública","Não Informado","Parte Desconectada",25,0.00049
2019,"MG","Pública","Não Informado","Texto Insuficiente",65,0.00128
2019,"MG","Pública","Não Informado","Válida",22374,0.43912
2019,"MG","Pública","Privada","Anulada",1,2e-05
2019,"MG","Pública","Privada","Cópia Texto Motivador",3,6e-05
2019,"MG","Pública","Privada","Em Branco",6,0.00012
2019,"MG","Pública","Privada","Fuga ao Tema",3,6e-05
2019,"MG","Pública","Privada","Não Atendimento ao Tipo",1,2e-05
2019,"MG","Pública","Privada","Não Compareceu/Outros",104,0.00204
2019,"MG","Pública","Privada","Parte Desconectada",1,2e-05
2019,"MG","Pública","Privada","Texto Insuficiente",1,2e-05
2019,"MG","Pública","Privada","Válida",3756,0.07372
2019,"MS","Não Informado","Não Informado","Anulada",76,0.00149
2019,"MS","Não Informado","Não Informado","Cópia Texto Motivador",147,0.00289
2019,"MS","Não Informado","Não Informado","Em Branco",531,0.01042
2019,"MS","Não Informado","Não Informado","Fuga ao Tema",394,0.00773
2019,"MS","Não Informado","Não Informado","Não Atendimento ao Tipo",67,0.00131
2019,"MS","Não Informado","Não Informado","Não Compareceu/Outros",15299,0.30026
2019,"MS","Não Informado","Não Informado","Parte Desconectada",71,0.00139
2019,"MS","Não Informado","Não Informado","Texto Insuficiente",55,0.00108
2019,"MS","Não Informado","Não Informado","Válida",33037,0.6484
2019,"MS","Privada","Estadual","Cópia Texto Motivador",1,2e-05
2019,"MS","Privada","Estadual","Em Branco",1,2e-05
2019,"MS","Privada","Estadual","Não Compareceu/Outros",6,0.00012
2019,"MS","Privada","Estadual","Válida",66,0.0013
2019,"MS","Privada","Federal","Válida",2,4e-05
2019,"MS","Privada","Não Informado","Anulada",1,2e-05
2019,"MS","Privada","Não Informado","Cópia Texto Motivador",2,4e-05
2019,"MS","Privada","Não Informado","Em Branco",2,4e-05
2019,"MS","Privada","Não Informado","Não Compareceu/Outros",36,0.00071
2019,"MS","Privada","Não Informado","Texto Insuficiente",1,2e-05
2019,"MS","Privada","Não Informado","Válida",683,0.0134
2019,"MS","Privada","Privada","Cópia Texto Motivador",2,4e-05
2019,"MS","Privada","Privada","Em Branco",6,0.00012
2019,"MS","Privada","Privada","Não Compareceu/Outros",50,0.00098
2019,"MS","Privada","Privada","Texto Insuficiente",1,2e-05
2019,"MS","Privada","Privada","Válida",1164,0.02285
2019,"MS","Pública","Estadual","Anulada",11,0.00022
2019,"MS","Pública","Estadual","Cópia Texto Motivador",51,0.001
2019,"MS","Pública","Estadual","Em Branco",232,0.00455
2019,"MS","Pública","Estadual","Fuga ao Tema",130,0.00255
2019,"MS","Pública","Estadual","Não Atendimento ao Tipo",8,0.00016
2019,"MS","Pública","Estadual","Não Compareceu/Outros",1532,0.03007
2019,"MS","Pública","Estadual","Parte Desconectada",10,2e-04
2019,"MS","Pública","Estadual","Texto Insuficiente",28,0.00055
2019,"MS","Pública","Estadual","Válida",10543,0.20692
2019,"MS","Pública","Federal","Anulada",1,2e-05
2019,"MS","Pública","Federal","Em Branco",5,1e-04
2019,"MS","Pública","Federal","Não Compareceu/Outros",52,0.00102
2019,"MS","Pública","Federal","Texto Insuficiente",1,2e-05
